# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
Q3MUY2	Q3MUY2	uc021xpz.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3T906	Q3T906	uc001tit.3	protein_coding	1	2	3	41	1	1	5	0	0	0	0	0	35	3	0	0	0	0	0	0	1	0	1	0
Q3T906-2	Q3T906-2	uc001tiu.2	protein_coding	0	1	0	33	0	1	5	0	0	0	6	0	22	0	0	0	0	0	0	0	0	0	0	0
Q3V6T2-2	Q3V6T2-2	uc010yoz.1	protein_coding	5	4	9	87	14	1	1	0	0	0	0	0	73	9	0	0	1	0	0	0	4	0	3	0
Q3V6T2-3	Q3V6T2-3	uc002ryv.2	protein_coding	5	4	9	87	14	1	1	0	0	0	0	0	73	9	0	0	1	0	0	0	4	0	3	0
Q3V6T2-4	Q3V6T2-4	uc002ryu.2	protein_coding	2	0	5	54	14	0	3	0	0	0	0	0	33	5	0	0	0	0	0	0	2	0	0	4
Q3ZCV0	Q3ZCV0	uc003qov.3	protein_coding	2	5	3	28	0	0	0	0	0	0	11	0	13	3	0	0	1	0	0	0	1	0	5	5
Q3ZCX4	Q3ZCX4	uc002ofc.3	protein_coding	2	0	5	13	2	0	2	0	0	0	0	0	9	5	0	0	0	0	0	0	2	0	0	0
Q498B9	Q498B9	uc002wxt.3	protein_coding	1	2	0	10	0	2	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0
Q4G112	Q4G112	uc002iwi.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4LE39	Q4LE39	uc001hwq.3	protein_coding	1	3	4	82	3	0	6	0	0	0	1	0	72	4	0	0	0	0	2	0	1	0	3	0
Q4LE39	Q4LE39	uc021pks.1	protein_coding	1	4	4	82	3	1	2	0	0	0	1	0	70	4	0	0	0	0	2	0	1	0	3	6
Q4LE39-2	Q4LE39-2	uc001hwr.3	protein_coding	1	3	2	84	3	0	6	0	0	0	1	0	74	2	0	0	0	0	2	0	1	0	3	0
Q4LE39-2	Q4LE39-2	uc001hws.4	protein_coding	1	3	1	79	0	0	6	0	0	0	7	0	66	1	0	0	0	0	1	0	1	0	3	0
Q4LE39-4	Q4LE39-4	uc001hwt.4	protein_coding	0	4	2	42	0	1	2	0	0	0	5	0	33	2	0	0	0	0	1	0	0	0	2	2
Q4VX76	Q4VX76	uc003qrp.3	protein_coding	0	0	0	23	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4VX76	Q4VX76	uc003qrr.3	protein_coding	0	0	0	23	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4VX76-2	Q4VX76-2	uc003qro.3	protein_coding	0	0	0	23	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4VX76-2	Q4VX76-2	uc003qrs.3	protein_coding	0	0	0	23	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53R41	Q53R41	uc002uev.4	protein_coding	0	1	5	41	0	0	0	0	0	0	2	0	39	5	0	0	0	0	1	0	0	0	1	0
Q53R41-2	Q53R41-2	uc002uex.5	protein_coding	0	1	5	41	0	0	0	0	0	0	2	0	39	5	0	0	0	0	1	0	0	0	1	0
Q53SY8	Q53SY8	uc010eyy.2	protein_coding	0	3	5	32	2	0	2	0	0	0	0	0	16	5	0	0	0	0	1	0	0	0	2	13
Q53X93	Q53X93	uc002vcd.3	protein_coding	0	2	2	20	2	0	1	0	0	0	0	0	17	2	0	0	0	0	0	0	0	0	2	0
Q573B4	Q573B4	uc001bva.3	protein_coding	1	4	2	16	0	0	0	0	0	0	0	0	17	2	0	0	1	0	2	0	0	0	2	2
Q58F29	Q58F29	uc003fdg.1	protein_coding	1	1	2	23	0	0	1	0	0	0	10	1	12	2	0	0	0	0	2	0	0	0	0	1
Q59EC8	Q59EC8	uc002lep.4	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q59EP6	Q59EP6	uc002lef.3	protein_coding	0	3	5	30	3	1	2	0	0	0	0	0	20	5	0	0	0	0	0	0	0	0	2	5
Q59FI0	Q59FI0	uc010mjh.1	protein_coding	1	7	2	50	1	1	2	0	0	0	1	0	48	2	0	0	1	0	2	0	0	0	4	0
Q59FW7	Q59FW7	uc003kiz.1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Q59FY4	Q59FY4	uc010cuy.3	protein_coding	0	10	7	83	11	0	0	0	0	0	0	0	66	7	0	0	0	0	2	0	0	0	9	7
Q59G22	Q59G22	uc002vez.3	protein_coding	2	6	1	53	2	2	14	0	0	0	0	0	33	1	0	0	0	0	2	0	2	0	3	5
Q59GG9	Q59GG9	uc002rrj.4	protein_coding	0	2	4	23	1	0	0	0	0	0	0	0	19	4	0	0	0	0	0	0	0	0	2	3
Q59GL9	Q59GL9	uc010lxh.2	protein_coding	2	2	4	47	2	0	1	0	0	0	12	0	33	4	0	0	0	0	1	0	2	0	1	0
Q59GQ8	Q59GQ8	uc002aww.1	protein_coding	1	2	5	8	2	1	1	0	0	0	3	0	2	5	0	0	0	0	0	0	1	0	1	0
Q59GU3	Q59GU3	uc001qka.1	protein_coding	0	4	9	161	1	0	0	0	0	0	1	0	154	9	0	0	0	0	1	0	0	0	4	5
Q59GY7	Q59GY7	uc010cyb.2	protein_coding	0	0	0	21	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
Q59H57	Q59H57	uc002ebg.3	protein_coding	0	0	1	27	2	0	6	0	0	0	0	0	19	1	0	0	0	0	0	0	0	0	0	0
Q5HYC5	Q5HYC5	uc010fzn.1	protein_coding	1	2	0	38	3	1	3	0	0	0	9	0	22	0	0	0	0	0	0	0	1	0	1	1
Q5HYC6	Q5HYC6	uc001ira.3	protein_coding	0	0	3	55	3	0	3	0	0	0	0	0	44	3	0	0	0	0	0	0	0	0	0	5
Q5JPV5	Q5JPV5	uc021zim.1	protein_coding	1	8	9	51	3	0	0	0	0	0	0	0	48	9	0	0	0	0	1	0	1	0	7	1
Q5JWF2	Q5JWF2	uc002xzw.3	protein_coding	2	4	14	52	0	0	0	0	0	0	0	0	52	14	0	0	0	0	2	0	2	0	4	0
Q5JWS5	Q5JWS5	uc021wcn.1	protein_coding	3	2	0	13	0	0	0	0	0	0	12	0	2	0	0	0	1	0	0	0	2	0	2	0
Q5MCW4	Q5MCW4	uc002ogh.3	protein_coding	2	0	2	16	2	0	1	0	0	0	0	0	14	2	0	0	1	0	0	0	1	0	0	0
Q5MCW4	Q5MCW4	uc002ogi.3	protein_coding	2	1	2	27	2	0	0	0	0	0	0	0	19	2	0	0	1	0	0	0	1	0	1	7
Q5MCW4	Q5MCW4	uc002ogj.3	protein_coding	2	2	2	27	2	1	1	0	0	0	0	0	25	2	0	0	1	0	0	0	1	0	1	0
Q5PR22	Q5PR22	uc010frx.3	protein_coding	1	5	6	72	2	0	0	0	0	0	0	0	67	6	0	0	0	0	2	0	1	0	3	5
Q5QP69	Q5QP69	uc004byy.1	protein_coding	0	3	2	60	3	0	0	0	0	0	3	0	48	2	0	0	0	0	0	0	0	0	3	6
Q5R349	Q5R349	uc001ggh.3	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5R349	Q5R349	uc009wvr.3	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5S007	Q5S007	uc001rmi.3	protein_coding	1	5	6	83	4	0	0	0	0	0	0	0	76	6	0	0	0	0	1	0	1	0	4	4
Q5S007	Q5S007	uc009zjw.3	protein_coding	1	5	6	90	0	0	0	0	0	0	0	0	84	6	0	0	0	0	1	0	1	0	4	7
Q5SW79	Q5SW79	uc021plo.1	protein_coding	1	0	4	23	1	0	2	0	0	0	0	0	21	4	0	0	1	0	0	0	0	0	0	0
Q5SW79-2	Q5SW79-2	uc021plp.1	protein_coding	1	0	4	23	1	0	2	0	0	0	0	0	21	4	0	0	1	0	0	0	0	0	0	0
Q5SW79-3	Q5SW79-3	uc021plq.1	protein_coding	1	0	4	23	1	0	2	0	0	0	0	0	21	4	0	0	1	0	0	0	0	0	0	0
Q5SZ07	Q5SZ07	uc009wse.3	protein_coding	0	0	0	8	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Q5SZ07	Q5SZ07	uc010phr.2	protein_coding	0	0	0	8	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Q5SZ08	Q5SZ08	uc001fpz.4	protein_coding	0	1	0	8	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4
Q5SZJ8	Q5SZJ8	uc010kab.3	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Q5T0N1	Q5T0N1	uc001jty.3	protein_coding	1	2	6	42	2	0	0	0	0	0	0	0	42	6	0	0	0	0	3	1	0	0	0	0
Q5T2R2	Q5T2R2	uc001isv.3	protein_coding	0	0	0	7	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5T2R2-2	Q5T2R2-2	uc001isw.3	protein_coding	0	0	0	7	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5T6U8	Q5T6U8	uc003oiv.3	protein_coding	0	0	0	22	9	0	1	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0
Q5T6U8	Q5T6U8	uc003oiw.3	protein_coding	0	0	0	22	9	0	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0
Q5T6U8	Q5T6U8	uc003oix.3	protein_coding	0	0	0	22	9	0	1	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0
Q5T6U8	Q5T6U8	uc003oiy.3	protein_coding	0	0	0	22	9	0	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0
Q5T6U8	Q5T6U8	uc003oja.3	protein_coding	0	0	0	22	9	0	1	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0
Q5T6U8	Q5T6U8	uc003ojc.3	protein_coding	0	0	0	22	9	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	1
Q5T7M9	Q5T7M9	uc001dpg.3	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5T7M9-2	Q5T7M9-2	uc001dpc.3	protein_coding	0	0	0	10	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
Q5T9V0	Q5T9V0	uc001fkl.2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5TBK1	Q5TBK1	uc001uuc.3	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5TBK1-2	Q5TBK1-2	uc001uud.3	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5TC82	Q5TC82	uc001gju.4	protein_coding	1	2	5	32	4	0	0	0	0	0	0	0	28	5	0	0	0	0	1	0	1	0	1	1
Q5TC82	Q5TC82	uc010pms.2	protein_coding	1	2	5	32	4	0	0	0	0	0	0	0	28	5	0	0	0	0	1	0	1	0	1	1
Q5TC82-2	Q5TC82-2	uc001gjv.3	protein_coding	1	2	5	32	1	0	0	0	0	0	3	0	28	5	0	0	0	0	1	0	1	0	1	1
Q5U743	Q5U743	uc001tjo.2	protein_coding	0	0	1	21	6	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0
Q5V9X8	Q5V9X8	uc009zdy.1	protein_coding	1	1	1	44	0	0	0	0	0	0	6	0	33	1	0	0	0	0	1	0	1	0	1	5
Q5V9X9	Q5V9X9	uc001qkv.1	protein_coding	0	1	0	47	0	0	1	0	0	0	6	0	29	0	0	0	0	0	1	0	0	0	0	11
Q5VST9	Q5VST9	uc009xez.2	protein_coding	9	61	87	319	0	0	1	0	0	0	0	0	325	87	0	0	2	0	7	0	7	0	56	0
Q5VST9-3	Q5VST9-3	uc001hsn.4	protein_coding	6	49	78	286	0	0	1	0	0	0	18	0	271	78	0	0	2	0	4	0	4	0	47	0
Q5VUI5	Q5VUI5	uc003qox.1	protein_coding	1	0	6	54	1	0	0	0	0	0	5	0	44	6	0	0	0	0	0	0	1	0	0	4
Q5VVH1	Q5VVH1	uc001iqa.2	protein_coding	1	4	2	61	5	1	2	0	0	0	0	0	56	2	0	0	0	0	2	0	1	0	1	0
Q5VW27	Q5VW27	uc011lmo.2	protein_coding	0	2	0	72	0	1	5	0	0	0	2	0	59	0	0	0	0	0	0	0	0	0	1	6
Q5VW29	Q5VW29	uc003zlf.3	protein_coding	0	3	2	83	13	1	5	0	0	0	0	0	59	2	0	0	0	0	0	0	0	0	2	6
Q5VW30	Q5VW30	uc022bdo.1	protein_coding	0	3	2	83	13	1	5	0	0	0	0	0	59	2	0	0	0	0	0	0	0	0	2	6
Q5VX90	Q5VX90	uc001iqt.3	protein_coding	0	3	5	76	3	0	2	0	0	0	0	0	72	5	0	0	0	0	1	0	0	0	2	0
Q5VX90	Q5VX90	uc021pny.1	protein_coding	0	3	5	76	3	0	0	0	0	0	0	0	69	5	0	0	0	0	1	0	0	0	2	5
Q5VXC0	Q5VXC0	uc004bhu.3	protein_coding	4	3	4	32	2	0	2	0	0	0	0	0	25	4	0	0	0	0	1	0	4	0	2	4
Q5VZ06	Q5VZ06	uc004bia.4	protein_coding	0	3	4	14	7	0	0	0	0	0	0	0	5	4	0	0	0	0	1	0	0	0	2	3
Q5VZS4	Q5VZS4	uc001fqe.2	protein_coding	0	3	0	12	0	1	2	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	1	1
Q5W9F7	Q5W9F7	uc001oaq.3	protein_coding	0	15	12	55	3	0	0	0	0	0	0	0	50	12	0	0	0	0	2	0	0	0	13	4
Q5XLQ3	Q5XLQ3	uc010dpm.1	protein_coding	2	1	4	20	0	0	0	0	0	0	0	0	19	4	0	0	0	0	1	0	2	0	1	1
Q5YLB2	Q5YLB2	uc002idd.3	protein_coding	2	3	6	16	1	0	0	0	0	0	2	0	13	6	0	0	0	0	1	0	2	0	2	1
Q68CX2	Q68CX2	uc001fkn.3	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q68D06	Q68D06	uc002hjk.1	protein_coding	1	2	2	4	1	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	2	0
Q68D06	Q68D06	uc002hjl.2	protein_coding	1	2	2	4	1	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	1	0	2	0
Q68D06	Q68D06	uc002hjm.2	protein_coding	1	2	2	4	1	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	1	0	2	0
Q68D06	Q68D06	uc010wch.1	protein_coding	1	2	2	4	1	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	1	0	2	0
Q68D06-2	Q68D06-2	uc010ctt.2	protein_coding	1	2	2	4	1	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	1	0	2	0
Q68DE6	Q68DE6	uc001pkg.1	protein_coding	0	2	6	40	0	0	0	0	0	0	4	0	33	6	0	0	0	0	0	0	0	0	2	3
Q68DL0	Q68DL0	uc011bmo.3	protein_coding	0	1	1	36	0	0	2	0	0	0	0	0	32	1	0	0	0	0	0	0	0	0	1	2
Q68DT0	Q68DT0	uc021ymj.2	protein_coding	0	0	3	39	13	0	0	0	0	0	1	0	21	3	0	0	0	0	0	0	0	0	0	4
Q68DV7	Q68DV7	uc002iwf.3	protein_coding	2	6	13	22	4	0	0	0	0	0	1	0	18	13	0	0	0	0	1	0	2	0	5	0
Q68DV7	Q68DV7	uc002iwg.4	protein_coding	2	6	13	22	4	0	0	0	0	0	1	0	18	13	0	0	0	0	1	0	2	0	5	0
Q68DV7	Q68DV7	uc002iwh.4	protein_coding	2	6	13	22	4	0	0	0	0	0	1	0	18	13	0	0	0	0	1	0	2	0	5	0
Q68DV7-2	Q68DV7-2	uc010wnv.2	protein_coding	2	5	11	25	4	0	0	0	0	0	1	0	21	11	0	0	0	0	1	0	2	0	4	0
Q69YM7	Q69YM7	uc002zdc.1	protein_coding	0	1	0	19	3	0	0	0	0	0	13	0	3	0	0	0	0	0	0	0	0	0	1	0
Q69YN4	Q69YN4	uc003ygo.2	protein_coding	1	7	8	47	0	0	0	0	0	0	0	0	47	8	0	0	0	0	1	0	1	0	6	1
Q69YN4-4	Q69YN4-4	uc003ygp.3	protein_coding	1	4	4	36	2	0	0	0	0	0	5	0	28	4	0	0	0	0	0	0	1	0	4	1
Q6A1A2	Q6A1A2	uc002cqv.1	protein_coding	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6B4S3	Q6B4S3	uc001ryx.1	protein_coding	0	3	1	30	0	0	0	0	0	0	2	0	28	1	0	0	0	0	1	0	0	0	2	1
Q6DCA5	Q6DCA5	uc010ypb.1	protein_coding	4	3	4	31	0	0	0	0	0	0	3	0	27	4	0	0	1	0	0	0	3	0	3	2
Q6IN51	Q6IN51	uc010vus.1	protein_coding	0	1	3	36	0	0	1	0	0	0	33	0	1	3	0	0	0	0	0	0	0	0	1	1
Q6IWH7	Q6IWH7	uc002wax.2	protein_coding	0	0	0	15	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6LEQ8	Q6LEQ8	uc003zof.3	protein_coding	0	1	2	37	2	1	2	0	0	0	2	0	31	2	0	0	0	0	1	0	0	0	0	0
Q6N021	Q6N021	uc003hxk.3	protein_coding	5	3	13	35	0	0	0	0	0	0	0	0	35	13	0	0	0	0	0	0	5	0	3	0
Q6N021	Q6N021	uc010ilp.2	protein_coding	4	2	8	27	3	0	0	0	0	0	6	0	18	8	0	0	0	0	0	0	4	0	2	0
Q6N021-2	Q6N021-2	uc021xqk.1	protein_coding	4	2	7	28	17	0	0	0	0	0	6	0	5	7	0	0	0	0	0	0	4	0	2	0
Q6N021-2	Q6N021-2	uc021xql.1	protein_coding	4	2	7	17	0	0	0	0	0	0	16	0	0	7	0	0	0	0	0	0	4	0	2	1
Q6N037	Q6N037	uc002xef.3	protein_coding	0	2	5	62	1	1	6	0	0	0	0	0	55	5	0	0	0	0	2	0	0	0	0	1
Q6NX52	Q6NX52	uc002osb.3	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Q6P0N6	Q6P0N6	uc003pdd.4	protein_coding	0	4	4	32	0	0	0	0	0	0	5	0	22	4	0	0	0	0	1	0	0	0	4	5
Q6P275	Q6P275	uc003erb.1	protein_coding	0	0	0	12	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6P2Q9	Q6P2Q9	uc002fte.3	protein_coding	5	11	22	35	0	0	0	0	0	0	0	0	38	22	0	0	1	0	3	0	4	0	9	0
Q6P4A8	Q6P4A8	uc001rcc.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6P597	Q6P597	uc002pbf.1	protein_coding	0	1	0	22	1	0	0	0	0	0	14	0	8	0	0	0	0	0	1	0	0	0	0	0
Q6P597-2	Q6P597-2	uc010ejy.1	protein_coding	0	1	0	22	1	0	0	0	0	0	14	0	8	0	0	0	0	0	1	0	0	0	0	0
Q6P597-3	Q6P597-3	uc002pbg.1	protein_coding	0	1	0	22	1	0	0	0	0	0	14	0	8	0	0	0	0	0	1	0	0	0	0	0
Q6P657	Q6P657	uc003emw.2	protein_coding	0	1	1	50	11	0	2	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	1	25
Q6P7P1	Q6P7P1	uc001pkc.1	protein_coding	0	0	0	10	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	4
Q6PCB5	Q6PCB5	uc010ldt.1	protein_coding	1	3	0	26	1	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	3	1
Q6PI32	Q6PI32	uc001kht.1	protein_coding	0	0	2	18	1	0	0	0	0	0	1	0	10	2	0	0	0	0	0	0	0	0	0	6
Q6TME0	Q6TME0	uc009xkb.1	protein_coding	0	1	2	59	0	1	1	0	0	0	4	0	52	2	0	0	0	0	0	0	0	0	0	2
Q6TME0	Q6TME0	uc010qcm.2	protein_coding	0	1	2	61	0	1	1	0	0	0	4	0	54	2	0	0	0	0	0	0	0	0	0	2
Q6UN15	Q6UN15	uc003gzy.3	protein_coding	1	0	0	51	1	0	3	0	0	0	5	1	42	0	0	0	0	0	0	0	0	0	0	0
Q6UN15	Q6UN15	uc003hab.3	protein_coding	1	2	0	50	1	1	5	0	0	0	5	1	36	0	0	0	0	0	0	0	0	0	1	3
Q6UN15	Q6UN15	uc011bzt.1	protein_coding	1	0	0	43	1	0	3	0	0	0	8	1	31	0	0	0	0	0	0	0	0	0	0	0
Q6UN15-3	Q6UN15-3	uc003gzz.3	protein_coding	1	0	0	51	1	0	3	0	0	0	5	1	42	0	0	0	0	0	0	0	0	0	0	0
Q6UN15-4	Q6UN15-4	uc003gzx.4	protein_coding	1	0	0	33	0	0	3	0	0	0	1	1	29	0	0	0	0	0	0	0	0	0	0	0
Q6UUV7	Q6UUV7	uc002bpp.4	protein_coding	2	5	7	53	8	0	0	0	0	0	0	0	47	7	0	0	0	0	2	0	2	0	3	0
Q6UUV7-3	Q6UUV7-3	uc002bpo.4	protein_coding	2	5	7	53	8	0	0	0	0	0	0	0	47	7	0	0	0	0	2	0	2	0	3	0
Q6UXM1	Q6UXM1	uc001sqr.4	protein_coding	3	7	9	38	1	0	0	0	0	0	0	0	38	9	0	0	1	0	1	0	2	0	7	0
Q6UXM1-2	Q6UXM1-2	uc009zqh.3	protein_coding	3	8	8	39	1	1	1	0	0	0	0	0	36	8	0	0	1	0	1	0	2	0	7	2
Q6VMQ6	Q6VMQ6	uc001rbu.3	protein_coding	0	1	8	33	0	0	2	0	0	0	2	0	30	8	0	0	0	0	1	0	0	0	0	0
Q6VMQ6	Q6VMQ6	uc001rbw.3	protein_coding	0	1	10	41	1	0	2	0	0	0	1	0	38	10	0	0	0	0	1	0	0	0	0	0
Q6VMQ6	Q6VMQ6	uc001rby.4	protein_coding	0	1	10	39	1	0	0	0	0	0	1	0	38	10	0	0	0	0	1	0	0	0	0	0
Q6VMQ6	Q6VMQ6	uc001rca.3	protein_coding	0	1	10	39	1	0	2	0	0	0	1	0	35	10	0	0	0	0	1	0	0	0	0	1
Q6VMQ6	Q6VMQ6	uc010sht.1	protein_coding	0	1	7	22	1	0	0	0	0	0	0	0	22	7	0	0	0	0	1	0	0	0	0	0
Q6VMQ6-2	Q6VMQ6-2	uc001rbv.1	protein_coding	0	1	8	35	1	0	2	0	0	0	1	0	32	8	0	0	0	0	1	0	0	0	0	0
Q6VMQ6-2	Q6VMQ6-2	uc010shs.1	protein_coding	0	1	7	24	1	0	2	0	0	0	0	0	22	7	0	0	0	0	1	0	0	0	0	0
Q6Y7W6	Q6Y7W6	uc002vti.4	protein_coding	0	1	12	82	1	0	2	0	0	1	0	0	79	11	0	0	0	0	1	0	0	0	1	0
Q6Y7W6	Q6Y7W6	uc002vtk.4	protein_coding	0	1	12	82	1	0	2	0	0	1	0	0	79	11	0	0	0	0	1	0	0	0	1	0
Q6Y7W6	Q6Y7W6	uc010zmj.1	protein_coding	0	0	8	63	0	0	2	0	0	0	5	0	56	8	0	0	0	0	1	0	0	0	0	0
Q6Y7W6-3	Q6Y7W6-3	uc002vtj.4	protein_coding	0	1	13	81	1	0	2	0	0	1	0	0	78	12	0	0	0	0	1	0	0	0	1	0
Q6ZN14	Q6ZN14	uc002mki.1	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZNQ5	Q6ZNQ5	uc002pbh.2	protein_coding	0	3	1	37	0	2	5	0	0	0	9	0	16	1	0	0	0	0	0	0	0	0	1	7
Q6ZNQ5	Q6ZNQ5	uc002pbi.2	protein_coding	0	1	3	46	0	0	1	0	0	0	9	0	23	3	0	0	0	0	0	0	0	0	1	13
Q6ZRF8	Q6ZRF8	uc001amg.3	protein_coding	0	4	1	14	0	1	3	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	3	1
Q6ZRF8-2	Q6ZRF8-2	uc001amf.1	protein_coding	0	1	3	15	1	1	3	0	0	0	5	0	5	3	0	0	0	0	0	0	0	0	0	1
Q6ZRR5	Q6ZRR5	uc001pxh.2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZRR5-2	Q6ZRR5-2	uc010rzm.2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZRR5-3	Q6ZRR5-3	uc001pxj.3	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZRR5-4	Q6ZRR5-4	uc001pxg.3	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZRT9	Q6ZRT9	uc001aix.2	protein_coding	0	1	0	12	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0
Q6ZSY0	Q6ZSY0	uc010gsr.1	protein_coding	1	3	9	73	2	0	0	0	0	0	26	0	30	9	0	0	0	0	2	0	1	0	2	16
Q6ZTJ3	Q6ZTJ3	uc010pge.2	protein_coding	0	3	8	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	3	1
Q6ZUT1	Q6ZUT1	uc001pmr.4	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZUT1	Q6ZUT1	uc001pmv.4	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZUT1-2	Q6ZUT1-2	uc001pmt.4	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZUT1-2	Q6ZUT1-2	uc001pmw.4	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZUT1-3	Q6ZUT1-3	uc001pms.4	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZUU3	Q6ZUU3	uc003esx.1	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
